Actual,Forecast,Uncertainty_Sigma,Safety_Stock_95CI,Current_Price,Rolling_Avg_Price,Hedging_Factor,Final_Order_Quantity
0.291741,0.3043876800000001,0.007151047299354129,0.014016052706734092,7949.5,8492.433333333334,1.05,0.33432391934207095
0.294658,0.29791283999999996,0.006755914081336442,0.013241591599419426,8820.7,8492.433333333334,1.0,0.31115443159941936
0.297605,0.29496740000000005,0.007937906576673724,0.0155582968902805,8707.1,8492.433333333334,1.0,0.31052569689028053
0.300581,0.30012317,0.0038579977295353607,0.007561675549889307,8416.7,8648.166666666666,1.0,0.3076848455498893
0.303586,0.3025929499999997,0.0051597125663645285,0.010113036630074476,7633.8,8252.533333333335,1.05,0.32834128596157786
0.306622,0.30610004000000024,0.005410877523877247,0.010605319946799403,8075.8,8042.100000000001,1.0,0.31670535994679966
0.309688,0.30785649000000015,0.00476151528296403,0.009332569954609498,8252.5,7987.366666666666,1.0,0.31718905995460966
0.312785,0.31078087000000004,0.006351559825200421,0.012449057257392824,8378.8,8235.699999999999,1.0,0.32322992725739286
0.315913,0.3156882599999995,0.004391034606149221,0.008606427828052474,9590.9,8740.733333333332,0.95,0.30807995343664935
0.319072,0.31701654999999973,0.008352187044571023,0.016370286607359206,8795.5,8921.733333333332,1.0,0.33338683660735896
0.322263,0.3192313599999998,0.008608289728534932,0.016872247867928465,8505.0,8963.800000000001,1.05,0.35290878826132466
0.325486,0.31846499000000006,0.011315910112310899,0.022179183820129362,8593.4,8631.300000000001,1.0,0.3406441738201294
0.275971,0.29926703000000004,0.016728643306888332,0.03278814088150113,9060.6,8719.666666666666,1.0,0.33205517088150116
0.27873,0.28488557999999997,0.0073378916552099644,0.01438226764421153,9035.4,8896.466666666667,1.0,0.2992678476442115
0.281518,0.27579893999999966,0.010614932305785092,0.02080526731933878,9048.0,9048.0,1.0,0.29660420731933845
0.284333,0.28517187000000005,0.002744865285054992,0.005379935958707785,8820.7,8968.033333333333,1.0,0.29055180595870783
0.287176,0.2884828800000001,0.0031584690160899155,0.006190599271536234,8984.9,8951.199999999999,1.0,0.29467347927153636
0.290048,0.29138600999999975,0.002898854430615659,0.005681754684006692,8366.2,8723.933333333332,1.0,0.2970677646840064
0.292949,0.29427243999999986,0.003092116150211689,0.00606054765441491,8063.1,8471.4,1.0,0.30033298765441474
0.295878,0.2971853499999995,0.003045478863413769,0.005969138572290988,7936.9,8122.066666666667,1.0,0.3031544885722905
0.298837,0.2992925000000001,0.002628204746590339,0.005151281303317064,8164.1,8054.7,1.0,0.3044437813033171
0.301825,0.3018903499999999,0.001996873402972761,0.003913871869826612,7962.1,8021.033333333333,1.0,0.30580422186982653
0.304843,0.3030706499999996,0.005263030848047532,0.010315540462173162,8159.1,8095.100000000001,1.0,0.31338619046217275
0.307892,0.30825233999999996,0.0023791598021990846,0.004663153212310206,8075.8,8065.666666666667,1.0,0.31291549321231016
0.299625,0.30746704,0.007216168753459136,0.014143690756779905,8234.9,8156.600000000001,1.0,0.32161073075677993
0.302622,0.3045485900000001,0.009005305360835911,0.017650398507238384,8356.1,8222.266666666668,1.0,0.3221989885072385
0.305648,0.29701145999999984,0.013360280256356893,0.026186149302459508,8151.5,8247.5,1.0,0.32319760930245933
0.308704,0.3058226300000001,0.007949917957633274,0.015581839196961217,8272.7,8260.1,1.0,0.3214044691969613
0.311791,0.30861982000000004,0.009730896576760026,0.01907255729044965,7757.6,8060.600000000001,1.0,0.3276923772904497
0.314909,0.3132838599999996,0.008428844249385557,0.01652053472879569,7992.4,8007.566666666667,1.0,0.32980439472879525
0.318058,0.3162721799999997,0.009671605398670898,0.01895634658139496,8212.1,7987.366666666666,1.0,0.3352285265813946
0.321239,0.31874625999999984,0.009977951919727819,0.019556785762666524,8386.4,8196.966666666667,1.0,0.33830304576266634
0.324451,0.3188352500000002,0.012108302967282408,0.02373227381587352,8265.1,8287.866666666667,1.0,0.3425675238158737
0.327696,0.30934751000000005,0.018493521721129808,0.03624730257341442,8075.8,8242.433333333332,1.0,0.34559481257341446
0.330973,0.3096791900000001,0.01854637294389121,0.03635089097002677,7875.0,8071.966666666667,1.0,0.34603008097002685
0.334283,0.30972509000000004,0.01822579741580324,0.035722562934974354,8181.8,8044.2,1.0,0.34544765293497437
0.283856,0.30917443,0.018294423792650585,0.035857070633595146,8136.4,8064.400000000001,1.0,0.34503150063359517
0.286694,0.2908868600000003,0.007686688193259821,0.01506590885878925,8096.6,8138.266666666667,1.0,0.3059527688587895
0.289561,0.2911576599999998,0.005567219078175383,0.01091174939322375,8187.5,8140.166666666667,1.0,0.3020694093932236
0.292457,0.29364583999999977,0.00473267232696285,0.009276037760847186,8460.2,8248.1,1.0,0.30292187776084695
0.295381,0.2966023399999997,0.003072638661541577,0.006022371776621491,8517.0,8388.233333333335,1.0,0.3026247117766212
0.298335,0.29805115000000004,0.0032497869849422473,0.006369582490486804,8483.0,8486.733333333335,1.0,0.30442073249048685
0.301318,0.30151761999999976,0.002518895368132629,0.004937034921539953,8295.5,8431.833333333334,1.0,0.3064546549215397
0.304332,0.3039590899999997,0.00237854901187678,0.004661956063278489,8193.2,8323.9,1.0,0.3086210460632782
0.307375,0.30678028000000007,0.005396696308075894,0.010577524763828752,8136.4,8208.366666666667,1.0,0.3173578047638288
0.310449,0.3102037099999999,0.002839845947564762,0.0055660980572269335,8238.6,8189.400000000001,1.0,0.3157698080572268
0.313553,0.3113964099999998,0.0068893200536700346,0.013503067305193267,8642.0,8339.0,1.0,0.3248994773051931
0.316689,0.3169486899999998,0.002542300531782189,0.004982909042293091,8545.5,8475.366666666667,1.0,0.3219315990422929
0.291741,0.30625661999999987,0.016316107306450268,0.031979570320642525,7846.6,8344.699999999999,1.05,0.35514799983667455
0.294658,0.2959882399999999,0.010443257887383608,0.020468785459271874,8113.6,8168.566666666667,1.0,0.3164570254592718
0.297605,0.2936148,0.007961781244168926,0.015605091238571095,7738.6,7899.600000000001,1.0,0.3092198912385711
0.300581,0.29940297,0.004321902558954795,0.008470929015551397,7318.2,7723.466666666667,1.05,0.323267593966329
0.303586,0.30181588999999964,0.005152447365854406,0.010098796837074635,6982.9,7346.566666666667,1.0,0.3119146868370743
0.306622,0.3065857400000001,0.005499247704222822,0.01077852550027673,7335.2,7212.099999999999,1.0,0.31736426550027685
0.309688,0.3083160500000001,0.004965762828357796,0.009732895143581279,7343.4,7220.5,1.0,0.3180489451435814
0.312785,0.31150633,0.0050963535180656395,0.009988852895408653,7299.2,7325.933333333333,1.0,0.3214951828954086
0.315913,0.3170032999999997,0.006122586330138596,0.012000269207071649,7078.3,7240.3,1.0,0.32900356920707136
0.319072,0.3180431299999999,0.008572036562748665,0.016801191662987384,6928.0,7101.833333333333,1.0,0.3348443216629873
0.322263,0.3190534899999999,0.009179404492117122,0.01799163280454956,6751.3,6919.2,1.0,0.33704512280454946
0.325486,0.3182788100000001,0.011730996062308603,0.022992752282124863,6300.5,6659.933333333333,1.05,0.3583351403962312
